ts,i,p,bp,ap,bv,av,v,to,oi,MA5,wall
1760824840187,RB2501,2911.69,2911.49,2911.89,42,1,43,125203,116000,2911.01,1760824840189
1760824840187,HC2501,2994.75,2994.55,2994.95,11,3,14,41926.5,139000,2994.82,1760824840189
1760824840203,RB2501,2911.62,2911.42,2911.82,30,20,50,145581,112000,2911.18,1760824840218
1760824840203,HC2501,2994.82,2994.62,2995.02,19,11,30,89844.6,121000,2994.93,1760824840219
1760824840218,RB2501,2912.49,2912.29,2912.69,3,8,11,32037.4,126000,2911.52,1760824840250
1760824840218,HC2501,2994.28,2994.08,2994.48,42,17,59,176662,142000,2994.88,1760824840250
1760824840234,RB2501,2912.74,2912.54,2912.94,34,32,66,192241,133000,2911.92,1760824840250
1760824840234,HC2501,2994.52,2994.32,2994.72,26,7,33,98819.3,123000,2994.77,1760824840250
1760824840250,RB2501,2912.97,2912.77,2913.17,33,6,39,113606,120000,2912.3,1760824840250
1760824840250,HC2501,2994.26,2994.06,2994.46,31,27,58,173667,124000,2994.53,1760824840250
1760824840265,RB2501,2912.35,2912.15,2912.55,38,46,84,244637,123000,2912.43,1760824840281
1760824840265,HC2501,2995,2994.8,2995.2,30,47,77,230615,134000,2994.58,1760824840281
1760824840281,RB2501,2913.3,2913.1,2913.5,32,33,65,189365,145000,2912.77,1760824840281
1760824840281,HC2501,2995.97,2995.77,2996.17,23,38,61,182754,115000,2994.81,1760824840281
1760824840296,RB2501,2914.19,2913.99,2914.39,29,24,53,154452,126000,2913.11,1760824840312
1760824840296,HC2501,2995.83,2995.63,2996.03,9,18,27,80887.4,111000,2995.12,1760824840312
1760824840312,RB2501,2914.31,2914.11,2914.51,14,6,20,58286.3,132000,2913.43,1760824840312
1760824840312,HC2501,2996.66,2996.46,2996.86,49,44,93,278689,102000,2995.54,1760824840312
1760824840327,RB2501,2915.26,2915.06,2915.46,44,3,47,137017,144000,2913.88,1760824840343
1760824840327,HC2501,2996.95,2996.75,2997.15,48,1,49,146851,107000,2996.08,1760824840343
1760824840343,RB2501,2914.82,2914.62,2915.02,24,45,69,201123,147000,2914.38,1760824840343
1760824840343,HC2501,2997.55,2997.35,2997.75,23,27,50,149878,147000,2996.59,1760824840344
1760824840359,RB2501,2914.27,2914.07,2914.47,4,21,25,72856.7,120000,2914.57,1760824840375
1760824840359,HC2501,2997.91,2997.71,2998.11,29,8,37,110923,113000,2996.98,1760824840375
1760824840375,RB2501,2914.82,2914.62,2915.02,6,46,52,151571,132000,2914.7,1760824840405
1760824840375,HC2501,2998.66,2998.46,2998.86,21,44,65,194913,122000,2997.55,1760824840405
1760824840390,RB2501,2914.32,2914.12,2914.52,49,14,63,183602,144000,2914.7,1760824840405
1760824840390,HC2501,2998.27,2998.07,2998.47,12,33,45,134922,124000,2997.87,1760824840405
1760824840405,RB2501,2914.69,2914.49,2914.89,42,39,81,236090,117000,2914.59,1760824840405
1760824840405,HC2501,2997.7,2997.5,2997.9,35,35,70,209839,147000,2998.02,1760824840405
1760824840421,RB2501,2915.64,2915.44,2915.84,3,28,31,90384.7,109000,2914.75,1760824840453
1760824840421,HC2501,2996.8,2996.6,2997,50,28,78,233750,119000,2997.87,1760824840453
1760824840437,RB2501,2916.26,2916.06,2916.46,1,35,36,104985,129000,2915.15,1760824840453
1760824840437,HC2501,2997.21,2997.01,2997.41,32,19,51,152858,122000,2997.73,1760824840453
1760824840453,RB2501,2915.73,2915.53,2915.93,14,2,16,46651.6,102000,2915.33,1760824840483
1760824840453,HC2501,2997.36,2997.16,2997.56,8,24,32,95915.4,109000,2997.47,1760824840484
1760824840469,RB2501,2916.59,2916.39,2916.79,40,18,58,169162,120000,2915.78,1760824840484
1760824840469,HC2501,2997.42,2997.22,2997.62,22,41,63,188837,116000,2997.3,1760824840484
1760824840484,RB2501,2916.44,2916.24,2916.64,7,30,37,107908,104000,2916.13,1760824840515
1760824840484,HC2501,2996.8,2996.6,2997,8,48,56,167821,118000,2997.12,1760824840515
1760824840499,RB2501,2915.48,2915.28,2915.68,2,17,19,55394.2,127000,2916.1,1760824840515
1760824840499,HC2501,2997.26,2997.06,2997.46,46,45,91,272751,128000,2997.21,1760824840515
1760824840515,RB2501,2914.74,2914.54,2914.94,21,6,27,78698.1,129000,2915.8,1760824840545
1760824840515,HC2501,2998.19,2997.99,2998.39,13,4,17,50969.3,125000,2997.41,1760824840546
1760824840530,RB2501,2915.48,2915.28,2915.68,36,48,84,244900,101000,2915.75,1760824840546
1760824840530,HC2501,2997.76,2997.56,2997.96,11,12,23,68948.5,105000,2997.49,1760824840546
1760824840545,RB2501,2915.99,2915.79,2916.19,12,3,15,43739.8,109000,2915.63,1760824840576
1760824840545,HC2501,2997.43,2997.23,2997.63,32,33,65,194833,142000,2997.49,1760824840576
1760824840561,RB2501,2916.72,2916.52,2916.92,11,19,30,87501.5,143000,2915.68,1760824840577
1760824840561,HC2501,2996.69,2996.49,2996.89,17,22,39,116871,139000,2997.47,1760824840577
1760824840576,RB2501,2916.48,2916.28,2916.68,48,29,77,224569,104000,2915.88,1760824840607
1760824840576,HC2501,2996.21,2996.01,2996.41,14,14,28,83893.8,109000,2997.26,1760824840607
1760824840592,RB2501,2916.49,2916.29,2916.69,5,25,30,87494.7,137000,2916.23,1760824840607
1760824840592,HC2501,2996.03,2995.83,2996.23,29,43,72,215714,139000,2996.83,1760824840608
1760824840607,RB2501,2917.48,2917.28,2917.68,15,32,47,137122,124000,2916.63,1760824840638
1760824840607,HC2501,2997,2996.8,2997.2,41,18,59,176823,128000,2996.67,1760824840638
1760824840623,RB2501,2917.94,2917.74,2918.14,29,20,49,142979,123000,2917.02,1760824840638
1760824840623,HC2501,2996.75,2996.55,2996.95,19,7,26,77915.5,113000,2996.54,1760824840638
1760824840638,RB2501,2917,2916.8,2917.2,27,33,60,175020,150000,2917.08,1760824840670
1760824840638,HC2501,2997.66,2997.46,2997.86,9,16,25,74941.5,146000,2996.73,1760824840670
1760824840657,RB2501,2917.53,2917.33,2917.73,37,9,46,134207,143000,2917.29,1760824840670
1760824840657,HC2501,2998.56,2998.36,2998.76,24,50,74,221894,134000,2997.2,1760824840670
1760824840670,RB2501,2918.25,2918.05,2918.45,5,26,31,90465.8,122000,2917.64,1760824840716
1760824840670,HC2501,2999.09,2998.89,2999.29,10,2,12,35989.1,133000,2997.81,1760824840716
1760824840700,RB2501,2918.38,2918.18,2918.58,12,41,53,154674,120000,2917.82,1760824840716
1760824840700,HC2501,2998.28,2998.08,2998.48,12,44,56,167903,145000,2998.07,1760824840716
1760824840716,RB2501,2918.42,2918.22,2918.62,2,38,40,116737,114000,2917.92,1760824840748
1760824840716,HC2501,2999.23,2999.03,2999.43,17,49,66,197949,119000,2998.56,1760824840748
1760824840732,RB2501,2919.36,2919.16,2919.56,37,15,52,151807,113000,2918.39,1760824840748
1760824840732,HC2501,2998.92,2998.72,2999.12,36,29,65,194930,103000,2998.82,1760824840748
1760824840748,RB2501,2920.01,2919.81,2920.21,19,22,41,119720,104000,2918.88,1760824840779
1760824840748,HC2501,2998.24,2998.04,2998.44,10,50,60,179894,138000,2998.75,1760824840779
1760824840763,RB2501,2920.82,2920.62,2921.02,29,50,79,230745,112000,2919.4,1760824840779
1760824840763,HC2501,2998.1,2997.9,2998.3,12,21,33,98937.3,149000,2998.55,1760824840779
1760824840780,RB2501,2919.96,2919.76,2920.16,34,9,43,125558,118000,2919.71,1760824840794
1760824840780,HC2501,2998.45,2998.25,2998.65,8,43,51,152921,119000,2998.59,1760824840794
1760824840794,RB2501,2920.37,2920.17,2920.57,46,50,96,280355,149000,2920.1,1760824840794
1760824840794,HC2501,2999.23,2999.03,2999.43,9,15,24,71981.4,134000,2998.59,1760824840794
1760824840809,RB2501,2919.54,2919.34,2919.74,1,43,44,128460,117000,2920.14,1760824840841
1760824840809,HC2501,2999.32,2999.12,2999.52,17,37,54,161963,108000,2998.67,1760824840841
1760824840825,RB2501,2918.88,2918.68,2919.08,6,33,39,113836,134000,2919.91,1760824840841
1760824840825,HC2501,2999.26,2999.06,2999.46,26,8,34,101975,109000,2998.87,1760824840841
1760824840841,RB2501,2918.51,2918.31,2918.71,28,38,66,192622,149000,2919.45,1760824840873
1760824840841,HC2501,2998.85,2998.65,2999.05,8,18,26,77970,147000,2999.02,1760824840873
1760824840857,RB2501,2917.95,2917.75,2918.15,7,29,36,105046,108000,2919.05,1760824840873
1760824840857,HC2501,2999.52,2999.32,2999.72,3,25,28,83986.6,132000,2999.23,1760824840873
1760824840873,RB2501,2918.03,2917.83,2918.23,2,39,41,119639,144000,2918.58,1760824840904
1760824840873,HC2501,2999.43,2999.23,2999.63,3,49,52,155970,130000,2999.27,1760824840905
1760824840889,RB2501,2918.89,2918.69,2919.09,24,6,30,87566.7,134000,2918.45,1760824840905
1760824840889,HC2501,2999.66,2999.46,2999.86,15,14,29,86990.2,126000,2999.34,1760824840905
1760824840904,RB2501,2919,2918.8,2919.2,3,20,23,67137,133000,2918.48,1760824840934
1760824840904,HC2501,2998.92,2998.72,2999.12,35,2,37,110960,121000,2999.28,1760824840934
1760824840919,RB2501,2918.1,2917.9,2918.3,21,25,46,134232,130000,2918.39,1760824840935
1760824840919,HC2501,2999.03,2998.83,2999.23,36,12,48,143953,146000,2999.31,1760824840935
1760824840934,RB2501,2917.4,2917.2,2917.6,7,26,33,96274.1,129000,2918.28,1760824840966
1760824840934,HC2501,2999.67,2999.47,2999.87,31,13,44,131985,149000,2999.34,1760824840966
1760824840950,RB2501,2916.67,2916.47,2916.87,24,14,38,110834,133000,2918.01,1760824840966
1760824840950,HC2501,2999.87,2999.67,3000.07,13,37,50,149993,117000,2999.43,1760824840966
1760824840966,RB2501,2916.53,2916.33,2916.73,44,36,80,233322,134000,2917.54,1760824840981
1760824840966,HC2501,3000.84,3000.64,3001.04,20,25,45,135038,114000,2999.67,1760824840981
1760824840981,RB2501,2916.94,2916.74,2917.14,35,42,77,224604,112000,2917.13,1760824840981
1760824840981,HC2501,3000.95,3000.75,3001.15,13,45,58,174055,126000,3000.07,1760824840981
1760824840997,RB2501,2916.48,2916.28,2916.68,26,27,53,154574,147000,2916.8,1760824841013
1760824840997,HC2501,3001.19,3000.99,3001.39,26,12,38,114045,118000,3000.5,1760824841013
1760824841013,RB2501,2916.14,2915.94,2916.34,46,34,80,233291,107000,2916.55,1760824841013
1760824841013,HC2501,3000.43,3000.23,3000.63,13,44,57,171025,126000,3000.66,1760824841013
1760824841029,RB2501,2916.4,2916.2,2916.6,16,3,19,55411.7,106000,2916.5,1760824841059
1760824841029,HC2501,3001.3,3001.1,3001.5,22,32,54,162070,124000,3000.94,1760824841059
1760824841044,RB2501,2916.84,2916.64,2917.04,48,41,89,259599,109000,2916.56,1760824841059
1760824841044,HC2501,3000.6,3000.4,3000.8,13,18,31,93018.4,136000,3000.89,1760824841059
1760824841059,RB2501,2917.17,2916.97,2917.37,27,17,44,128356,148000,2916.61,1760824841090
1760824841059,HC2501,2999.88,2999.68,3000.08,1,15,16,47998,107000,3000.68,1760824841090
1760824841074,RB2501,2916.34,2916.14,2916.54,11,42,53,154566,148000,2916.58,1760824841090
1760824841074,HC2501,2999.71,2999.51,2999.91,46,38,84,251975,112000,3000.38,1760824841090
1760824841090,RB2501,2917.09,2916.89,2917.29,26,36,62,180860,116000,2916.77,1760824841121
1760824841090,HC2501,3000.59,3000.39,3000.79,27,31,58,174034,121000,3000.41,1760824841121
1760824841105,RB2501,2917.57,2917.37,2917.77,49,22,71,207147,119000,2917,1760824841121
1760824841105,HC2501,3000.04,2999.84,3000.24,37,6,43,129002,145000,3000.16,1760824841121
1760824841121,RB2501,2918.25,2918.05,2918.45,42,4,46,134239,135000,2917.28,1760824841152
1760824841121,HC2501,3000,2999.8,3000.2,5,16,21,63000,119000,3000.04,1760824841152
1760824841137,RB2501,2918.36,2918.16,2918.56,14,35,49,143000,102000,2917.52,1760824841152
1760824841137,HC2501,3000.4,3000.2,3000.6,43,21,64,192026,150000,3000.15,1760824841152
1760824841152,RB2501,2919.29,2919.09,2919.49,17,11,28,81740.2,150000,2918.11,1760824841168
1760824841152,HC2501,3000.41,3000.21,3000.61,45,37,82,246033,123000,3000.29,1760824841168
1760824841168,RB2501,2919.23,2919.03,2919.43,10,29,39,113850,125000,2918.54,1760824841168
1760824841168,HC2501,3001.1,3000.9,3001.3,24,17,41,123045,115000,3000.39,1760824841168
1760824841183,RB2501,2919.48,2919.28,2919.68,34,18,52,151813,135000,2918.92,1760824841213
1760824841183,HC2501,3001.97,3001.77,3002.17,47,26,73,219144,104000,3000.78,1760824841213
1760824841199,RB2501,2920.02,2919.82,2920.22,16,24,40,116801,143000,2919.28,1760824841213
1760824841199,HC2501,3001.46,3001.26,3001.66,18,42,60,180088,140000,3001.07,1760824841213
1760824841213,RB2501,2920.77,2920.57,2920.97,42,32,74,216137,108000,2919.76,1760824841242
1760824841213,HC2501,3002.08,3001.88,3002.28,17,46,63,189131,141000,3001.4,1760824841242
1760824841228,RB2501,2920.91,2920.71,2921.11,20,35,55,160650,101000,2920.08,1760824841243
1760824841228,HC2501,3002.92,3002.72,3003.12,42,49,91,273266,114000,3001.91,1760824841243
1760824841242,RB2501,2919.92,2919.72,2920.12,13,42,55,160596,122000,2920.22,1760824841257
1760824841242,HC2501,3003.65,3003.45,3003.85,27,16,43,129157,102000,3002.42,1760824841258
1760824841257,RB2501,2920.67,2920.47,2920.87,5,6,11,32127.3,129000,2920.46,1760824841258
1760824841257,HC2501,3003.31,3003.11,3003.51,50,2,52,156172,141000,3002.68,1760824841258
1760824841273,RB2501,2920.99,2920.79,2921.19,44,8,52,151891,145000,2920.65,1760824841304
1760824841273,HC2501,3002.72,3002.52,3002.92,19,15,34,102092,101000,3002.93,1760824841304
1760824841288,RB2501,2920.79,2920.59,2920.99,19,7,26,75940.5,143000,2920.66,1760824841304
1760824841288,HC2501,3001.74,3001.54,3001.94,38,19,57,171099,107000,3002.87,1760824841304
1760824841304,RB2501,2921.76,2921.56,2921.96,27,5,32,93496.5,139000,2920.83,1760824841304
1760824841304,HC2501,3000.84,3000.64,3001.04,7,46,53,159045,148000,3002.45,1760824841304
1760824841320,RB2501,2922.68,2922.48,2922.88,4,12,16,46762.8,140000,2921.38,1760824841350
1760824841320,HC2501,3000.57,3000.37,3000.77,1,36,37,111021,119000,3001.84,1760824841351
1760824841335,RB2501,2922.35,2922.15,2922.55,23,50,73,213331,148000,2921.71,1760824841351
1760824841335,HC2501,3000.01,2999.81,3000.21,46,47,93,279001,110000,3001.18,1760824841351
1760824841350,RB2501,2923.03,2922.83,2923.23,31,46,77,225074,138000,2922.12,1760824841381
1760824841350,HC2501,3000.33,3000.13,3000.53,11,42,53,159018,115000,3000.7,1760824841382
1760824841365,RB2501,2922.3,2922.1,2922.5,15,47,62,181182,149000,2922.42,1760824841382
1760824841365,HC2501,3000.91,3000.71,3001.11,26,48,74,222067,101000,3000.53,1760824841382
1760824841381,RB2501,2921.33,2921.13,2921.53,13,26,39,113932,138000,2922.34,1760824841397
1760824841381,HC2501,3001.82,3001.62,3002.02,2,8,10,30018.2,138000,3000.73,1760824841398
1760824841397,RB2501,2922,2921.8,2922.2,5,5,10,29220,122000,2922.2,1760824841398
1760824841397,HC2501,3001.94,3001.74,3002.14,12,14,26,78050.5,120000,3001,1760824841398
1760824841414,RB2501,2922.17,2921.97,2922.37,15,14,29,84742.8,111000,2922.17,1760824841428
1760824841414,HC2501,3002.73,3002.53,3002.93,25,34,59,177161,104000,3001.55,1760824841429
1760824841428,RB2501,2923.06,2922.86,2923.26,9,41,50,146153,126000,2922.17,1760824841429
1760824841428,HC2501,3002.27,3002.07,3002.47,47,40,87,261197,111000,3001.93,1760824841429
1760824841443,RB2501,2922.93,2922.73,2923.13,26,2,28,81842.1,112000,2922.3,1760824841475
1760824841443,HC2501,3002.46,3002.26,3002.66,26,49,75,225185,122000,3002.24,1760824841475
1760824841459,RB2501,2922.03,2921.83,2922.23,46,42,88,257139,110000,2922.44,1760824841475
1760824841459,HC2501,3002.54,3002.34,3002.74,47,23,70,210178,112000,3002.39,1760824841475
1760824841475,RB2501,2921.83,2921.63,2922.03,4,35,39,113952,148000,2922.41,1760824841506
1760824841475,HC2501,3002.46,3002.26,3002.66,19,27,46,138113,107000,3002.49,1760824841506
1760824841491,RB2501,2920.99,2920.79,2921.19,31,26,57,166497,126000,2922.17,1760824841506
1760824841491,HC2501,3001.74,3001.54,3001.94,42,16,58,174101,102000,3002.3,1760824841506
1760824841506,RB2501,2920.33,2920.13,2920.53,5,18,23,67167.7,117000,2921.63,1760824841537
1760824841506,HC2501,3002.38,3002.18,3002.58,23,36,59,177140,119000,3002.32,1760824841537
1760824841521,RB2501,2920.13,2919.93,2920.33,34,31,65,189808,128000,2921.07,1760824841537
1760824841521,HC2501,3002.65,3002.45,3002.85,7,39,46,138122,122000,3002.36,1760824841537
1760824841537,RB2501,2920.4,2920.2,2920.6,27,30,57,166463,143000,2920.74,1760824841569
1760824841537,HC2501,3003.31,3003.11,3003.51,45,44,89,267294,117000,3002.51,1760824841569
1760824841553,RB2501,2920.97,2920.77,2921.17,17,2,19,55498.4,119000,2920.57,1760824841569
1760824841553,HC2501,3004,3003.8,3004.2,13,44,57,171228,125000,3002.82,1760824841569
1760824841569,RB2501,2920.08,2919.88,2920.28,10,7,17,49641.4,137000,2920.38,1760824841599
1760824841569,HC2501,3003.7,3003.5,3003.9,49,15,64,192237,114000,3003.21,1760824841599
1760824841584,RB2501,2920.57,2920.37,2920.77,41,36,77,224884,109000,2920.43,1760824841599
1760824841584,HC2501,3004.43,3004.23,3004.63,36,35,71,213314,108000,3003.62,1760824841599
1760824841599,RB2501,2921.43,2921.23,2921.63,25,25,50,146071,114000,2920.69,1760824841638
1760824841599,HC2501,3003.98,3003.78,3004.18,9,42,51,153203,104000,3003.88,1760824841639
1760824841614,RB2501,2921.86,2921.66,2922.06,3,35,38,111031,125000,2920.98,1760824841639
1760824841614,HC2501,3004.88,3004.68,3005.08,16,33,49,147239,103000,3004.2,1760824841639
1760824841638,RB2501,2922.62,2922.42,2922.82,11,41,52,151976,120000,2921.31,1760824841645
1760824841638,HC2501,3004.09,3003.89,3004.29,34,19,53,159217,107000,3004.21,1760824841646
1760824841645,RB2501,2922.4,2922.2,2922.6,48,16,64,187033,123000,2921.77,1760824841646
1760824841645,HC2501,3004.93,3004.73,3005.13,28,23,51,153251,135000,3004.46,1760824841646
1760824841660,RB2501,2922.54,2922.34,2922.74,27,46,73,213346,149000,2922.17,1760824841675
1760824841660,HC2501,3004.78,3004.58,3004.98,48,44,92,276440,132000,3004.53,1760824841675
1760824841675,RB2501,2922.84,2922.64,2923.04,16,42,58,169525,109000,2922.45,1760824841675
1760824841675,HC2501,3004.53,3004.33,3004.73,28,42,70,210317,150000,3004.64,1760824841675
1760824841693,RB2501,2923.43,2923.23,2923.63,26,24,50,146171,134000,2922.77,1760824841721
1760824841693,HC2501,3004.99,3004.79,3005.19,48,18,66,198329,101000,3004.66,1760824841721
1760824841705,RB2501,2923.81,2923.61,2924.01,33,50,83,242676,132000,2923,1760824841721
1760824841705,HC2501,3005.04,3004.84,3005.24,1,13,14,42070.5,136000,3004.85,1760824841721
1760824841721,RB2501,2924.1,2923.9,2924.3,45,25,70,204687,123000,2923.35,1760824841753
1760824841721,HC2501,3004.38,3004.18,3004.58,25,16,41,123180,137000,3004.74,1760824841753
1760824841737,RB2501,2924.97,2924.77,2925.17,10,45,55,160873,127000,2923.83,1760824841753
1760824841737,HC2501,3004.76,3004.56,3004.96,2,19,21,63100,139000,3004.74,1760824841753
1760824841753,RB2501,2924.7,2924.5,2924.9,14,14,28,81891.7,150000,2924.2,1760824841783
1760824841753,HC2501,3003.86,3003.66,3004.06,37,4,41,123158,102000,3004.61,1760824841784
1760824841768,RB2501,2924.79,2924.59,2924.99,25,47,72,210585,105000,2924.48,1760824841784
1760824841768,HC2501,3004.54,3004.34,3004.74,47,5,52,156236,113000,3004.52,1760824841784
1760824841783,RB2501,2924.18,2923.98,2924.38,1,46,47,137436,104000,2924.55,1760824841815
1760824841783,HC2501,3003.97,3003.77,3004.17,6,47,53,159210,101000,3004.3,1760824841815
1760824841799,RB2501,2924.92,2924.72,2925.12,5,14,19,55573.5,145000,2924.71,1760824841815
1760824841799,HC2501,3004.1,3003.9,3004.3,31,35,66,198271,107000,3004.25,1760824841815
1760824841815,RB2501,2924.63,2924.43,2924.83,11,15,26,76040.4,103000,2924.64,1760824841846
1760824841815,HC2501,3004.97,3004.77,3005.17,30,43,73,219363,140000,3004.29,1760824841847
1760824841831,RB2501,2923.96,2923.76,2924.16,22,21,43,125730,119000,2924.49,1760824841847
1760824841831,HC2501,3005.22,3005.02,3005.42,29,42,71,213370,112000,3004.56,1760824841847
1760824841846,RB2501,2924.58,2924.38,2924.78,34,28,62,181324,133000,2924.45,1760824841877
1760824841846,HC2501,3005.15,3004.95,3005.35,37,5,42,126216,132000,3004.68,1760824841877
1760824841861,RB2501,2924,2923.8,2924.2,17,25,42,122808,126000,2924.42,1760824841877
1760824841861,HC2501,3004.29,3004.09,3004.49,12,23,35,105150,113000,3004.75,1760824841878
1760824841877,RB2501,2923.03,2922.83,2923.23,8,18,26,75998.7,142000,2924.04,1760824841908
1760824841877,HC2501,3003.62,3003.42,3003.82,22,27,49,147177,105000,3004.65,1760824841908
1760824841892,RB2501,2922.45,2922.25,2922.65,7,2,9,26302.1,101000,2923.6,1760824841908
1760824841892,HC2501,3003.91,3003.71,3004.11,46,42,88,264344,138000,3004.44,1760824841908
1760824841908,RB2501,2922.92,2922.72,2923.12,39,16,55,160761,142000,2923.4,1760824841908
1760824841908,HC2501,3003.31,3003.11,3003.51,36,46,82,246271,129000,3004.05,1760824841909
